"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-09-30,14724,"Worcester","MA","Worcester","Worcester",124,206600,0.0092818759159746,0.0299102691924227,0.0749219562955255,0.0361361897006465,-0.0117835915631117,"2006-01","2006-Q1",241000,-0.142738589211618,"2004-01"
2016-09-30,25981,"Moreno Valley","CA","Riverside","Riverside",125,281400,0.00535905680600214,0.0206746463547334,0.0818915801614764,0.131087234716779,-0.0311870429457096,"2006-08","2006-Q3",387300,-0.273431448489543,"2004-10"
2016-09-30,52998,"Little Rock","AR","Little Rock","Pulaski",126,130600,0.00230237912509593,0.00927357032457496,0.0267295597484277,0.00977487231288854,0.00415142889992026,"2016-09","2016-Q3",130600,0,"2016-09"
2016-09-30,33501,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",127,184600,0.00709219858156028,0.0266963292547275,0.140210006176652,0.132026229222178,-0.0258627629252202,"2006-03","2006-Q1",248500,-0.257142857142857,"2004-09"
2016-09-30,51167,"Brownsville","TX","Brownsville","Cameron",128,76800,0.00392156862745098,0.0158730158730159,0.0131926121372032,0.0129913682242364,0.00816773940564119,"2016-09","2016-Q3",76800,0,"2016-09"
2016-09-30,26637,"Providence","RI","Providence","Providence",129,163800,0.00986436498150432,0.024390243902439,0.0650195058517555,0.029556367230329,-0.0326563200193823,"2006-02","2006-Q1",233200,-0.297598627787307,"2003-08"
2016-09-30,16753,"Amarillo","TX","Amarillo","Potter",130,113700,0.00264550264550265,0.0151785714285714,0.0706214689265537,0.026833964249509,0.0123163433980895,"2016-09","2016-Q3",113700,0,"2016-09"
2016-09-30,5534,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",131,223900,0.00674460431654676,0.0163413527008625,0.0879494655004859,0.0901793147992371,-0.0398069501207367,"2006-09","2006-Q3",336100,-0.333829217494793,"2004-06"
2016-09-30,4764,"Fort Collins","CO","Fort Collins","Larimer",132,336500,0.0096009600960096,0.0306278713629403,0.105816628327309,0.08772361900468,0.0429870959244927,"2016-09","2016-Q3",336500,0,"2016-09"
2016-09-30,40897,"Shreveport","LA","Shreveport","Caddo",133,98200,0.00408997955010225,0.0123711340206186,0.0207900207900208,0.0102898011233672,0.000408247142156037,"2008-07","2008-Q3",100900,-0.0267591674925669,"2007-12"
2016-09-30,31471,"Evansville","IN","Evansville","Vanderburgh",134,104700,0,0,-0.0159774436090226,0.0168668251950699,0.00400267541411869,"2015-12","2015-Q4",108000,-0.0305555555555556,"2015-07"
2016-09-30,34937,"Yonkers","NY","New York","Westchester",135,415600,-0.000240558094779889,-0.0021608643457383,0.0206286836935167,0.0222485437105013,-0.0155267342903402,"2007-01","2007-Q1",487800,-0.148011480114801,"2004-11"
2016-09-30,18518,"Hayward","CA","San Francisco","Alameda",136,545000,0.00963319748054835,0.0255927738050433,0.105252484283107,0.149458635497814,-0.0069386908363035,"2006-11","2006-Q4",584400,-0.067419575633128,"2005-09"
2016-09-30,31606,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",137,279900,0.00466618808327351,0.00430570505920344,0.0538403614457831,0.1085449939304,-0.0219903331837722,"2006-02","2006-Q1",358400,-0.219029017857143,"2004-12"
2016-09-30,37837,"Chattanooga","TN","Chattanooga","Hamilton",138,129500,0.00778210116731518,0.0335195530726257,0.0720198675496689,0.0298301277070363,0.0122983176229032,"2016-09","2016-Q3",129500,0,"2016-09"
2016-09-30,17539,"Columbus","GA","Columbus","Muscogee",139,88100,-0.00564334085778781,-0.0243632336655592,-0.0178372352285396,-0.0261869604494305,,"2010-10","2010-Q4",105800,-0.167296786389414,
2016-09-30,10215,"Aurora","IL","Chicago","Kane",140,158400,0.00763358778625954,0.0212765957446809,0.0552964690206529,0.0294539445200572,-0.0229029294120577,"2007-04","2007-Q2",200300,-0.209186220668997,"2002-10"
2016-09-30,13108,"Ontario","CA","Riverside","San Bernardino",141,362300,0.00443581924036596,0.0114461194863205,0.0495365005793743,0.104414113801971,-0.016458004223996,"2006-06","2006-Q2",431800,-0.160954145437703,"2005-06"
2016-09-30,32179,"Jackson","MS","Jackson","Hinds",142,60100,-0.00166112956810631,0.0291095890410959,-0.0368589743589744,-0.00459487775455525,0.0111351771066095,"2009-08","2009-Q3",78400,-0.233418367346939,"2008-08"
2016-09-30,31821,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",143,164900,0.0141451414514145,0.0423514538558786,0.126366120218579,0.0816010319636091,0.0215782620234617,"2016-09","2016-Q3",164900,0,"2016-09"
2016-09-30,40492,"Rancho Cucamonga","CA","Riverside","San Bernardino",144,450900,0.00266844563042028,0.00423162583518931,0.0408587257617729,0.0838954606442845,-0.0128201388161063,"2006-06","2006-Q2",517800,-0.129200463499421,"2005-06"
2016-09-30,40202,"Overland Park","KS","Kansas City","Johnson",145,254400,0.00236406619385343,0.00992457324335054,0.0577962577962578,0.038512547252725,0.0194622817648495,"2016-09","2016-Q3",254400,0,"2016-09"
2016-09-30,26140,"Newport News","VA","Virginia Beach","Newport News City",146,172400,0.00818713450292398,0.0280262373285629,0.0385542168674699,0.00411053203996681,-0.00972568574306887,"2007-10","2007-Q4",199900,-0.137568784392196,"2005-11"
2016-09-30,24832,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange",147,541100,0.0038961038961039,0.0165320308096938,0.0620215897939156,0.0881975919597378,-0.0130567099291785,"2006-07","2006-Q3",619200,-0.126130490956072,"2005-07"
2016-09-30,5424,"Killeen","TX","Killeen","Bell",148,102400,0,0,0.0364372469635627,0.00295571659118465,-0.0112792381438188,"2006-11","2006-Q4",116100,-0.118001722652885,"2004-11"
2016-09-30,47958,"Tempe","AZ","Phoenix","Maricopa",149,248900,0.00525040387722132,0.0122000813338756,0.0654965753424658,0.116282435730719,-0.00795699117473148,"2006-04","2006-Q2",273400,-0.0896122896854426,"2005-09"
2016-09-30,48215,"Vancouver","WA","Portland","Clark",150,264800,0.0110729285987018,0.0351837372947615,0.132107738349722,0.0935841435242546,0.0108125213107146,"2016-09","2016-Q3",264800,0,"2016-09"
2016-09-30,12014,"Huntsville","AL","Huntsville","Madison",151,138200,0.00144927536231884,0.00509090909090909,0.0367591897974494,0.00604140029868749,0.00145881479840027,"2008-11","2008-Q4",150400,-0.0811170212765957,"2007-07"
2016-09-30,38333,"El Cajon","CA","San Diego","San Diego",152,449000,0.00380058126537,0.0074040834642136,0.042005105592945,0.0834121502817482,-0.00928496858310224,"2006-02","2006-Q1",505800,-0.112297350731514,"2004-07"
2016-09-30,40227,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",153,254000,0.00474683544303797,0.015593762495002,0.0817717206132879,0.108732819076611,-0.0371001632865616,"2006-07","2006-Q3",372000,-0.317204301075269,"2004-07"
2016-09-30,41256,"Topeka","KS","Topeka","Shawnee",154,94500,-0.00105708245243129,-0.00421496311907271,0.045353982300885,0.00148810182380621,,"2008-08","2008-Q3",117200,-0.193686006825939,
2016-09-30,17950,"Elk Grove","CA","Sacramento","Sacramento",155,372000,0.006765899864682,0.02029621503017,0.0729737525237958,0.115577591401431,-0.0182647065957052,"2006-01","2006-Q1",468200,-0.205467748825288,"2004-08"
2016-09-30,47250,"Pueblo","CO","Pueblo","Pueblo",156,131700,0.00611153552330023,0.0185614849187935,0.0733496332518337,0.0408625975080743,0.00661238578365664,"2016-09","2016-Q3",131700,0,"2016-09"
2016-09-30,11529,"Fredericksburg","VA","Washington","Spotsylvania",157,246300,0.00448613376835237,0.0127467105263158,0.0436440677966102,0.0473889083444317,-0.0218207193821729,"2006-04","2006-Q2",314900,-0.21784693553509,"2004-11"
2016-09-30,30742,"Cape Coral","FL","Fort Myers","Lee",158,208800,0.011138014527845,0.0346878097125867,0.115980758952432,0.121097380570423,-0.0245063683413137,"2006-03","2006-Q1",279200,-0.25214899713467,"2005-03"
2016-09-30,7221,"Springfield","MA","Springfield","Hampden",159,135600,0.0111856823266219,0.0319634703196347,0.0552529182879377,0.0170641104097915,-0.0102396067087211,"2007-06","2007-Q2",150900,-0.101391650099404,"2005-03"
2016-09-30,19892,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",160,264800,0.0114591291061879,0.0271528316524438,0.0897119341563786,0.110347725924075,-0.0196109646392604,"2006-07","2006-Q3",324700,-0.184477979673545,"2005-05"
2016-09-30,19523,"Murfreesboro","TN","Nashville","Rutherford",161,191300,0.0068421052631579,0.0257372654155496,0.0894077448747153,0.0530934096969791,0.0265514387298313,"2016-09","2016-Q3",191300,0,"2016-09"
2016-09-30,10843,"Clarksville","TN","Clarksville","Montgomery",162,142200,0.00282087447108604,0.0135424091233072,0.0326797385620915,0.0154598679138283,0.0238868941268542,"2016-09","2016-Q3",142200,0,"2016-09"
2016-09-30,39931,"Naperville","IL","Chicago","Du Page",163,374500,0.00482962167963509,0.0107962213225371,0.0229445506692161,0.0307329724862879,-0.00486080638928599,"2007-04","2007-Q2",396400,-0.055247225025227,"2005-09"
2016-09-30,40298,"Peoria","AZ","Phoenix","Maricopa",164,241000,0.00584307178631052,0.0211864406779661,0.0654288240495137,0.106954596758805,-0.0184734693827264,"2006-02","2006-Q1",298300,-0.192088501508548,"2005-05"
2016-09-30,4655,"Fairfax","VA","Washington","Fairfax",165,512800,0.00627943485086342,0.0162504954419342,0.0270378529941919,0.0330757283712386,-0.00104698777758749,"2005-12","2005-Q4",540800,-0.0517751479289941,"2005-06"
2016-09-30,54311,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",166,481500,0.00521920668058455,0.0138976626658244,0.0584743899758189,0.0786870598121145,-0.0105362117488758,"2006-06","2006-Q2",546900,-0.119583104772353,"2005-06"
2016-09-30,20008,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",167,358000,0.00336322869955157,0.0130164119977363,0.0645257210823669,0.102782080317849,-0.0151631651994731,"2006-09","2006-Q3",417100,-0.141692639654759,"2005-07"
2016-09-30,39312,"Lafayette","LA","Lafayette","Lafayette",168,159800,0.00756620428751576,0.00566393958464443,0.0113924050632911,0.0189262628385281,0.0114530421110151,"2009-11","2009-Q4",180300,-0.113699389905713,"2009-07"
2016-09-30,39191,"Kansas City","KS","Kansas City","Wyandotte",169,72800,0.0139275766016713,0.0385164051355207,0.0898203592814371,0.0238714183743094,-0.0143254611566428,"2007-08","2007-Q3",92400,-0.212121212121212,"2003-09"
2016-09-30,30559,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",170,223500,0.00766456266907124,0.0242896425297892,0.0818005808325266,0.101393863021396,-0.0281951643917039,"2006-03","2006-Q1",308600,-0.275761503564485,"2004-10"
2016-09-30,7353,"Syracuse","NY","Syracuse","Onondaga",171,78500,0,0,-0.0150564617314931,0.00025497198623281,0.00742845365722111,"2016-02","2016-Q1",80900,-0.0296662546353523,"2015-07"
2016-09-30,20317,"Salem","OR","Salem","Marion",172,217000,0.0149672591206735,0.0478029937228392,0.133159268929504,0.0617804823753159,0.00946034575044163,"2016-09","2016-Q3",217000,0,"2016-09"
2016-09-30,32060,"Hollywood","FL","Miami-Fort Lauderdale","Broward",173,229900,0.0109938434476693,0.0304796055580457,0.0869976359338061,0.115339156321005,-0.0204619375512252,"2006-05","2006-Q2",289000,-0.204498269896194,"2005-04"
2016-09-30,19873,"Paterson","NJ","New York","Passaic",174,190800,-0.00521376433785193,-0.0154798761609907,0.000524383848977452,0.00168563957517143,-0.0530543599306361,"2007-01","2007-Q1",336200,-0.432480666270077,"2003-03"
2016-09-30,5519,"Lakewood","CO","Denver","Jefferson",175,342200,0.00914184606310823,0.0233253588516746,0.0992611628654032,0.0977149832720612,0.0388277679475788,"2016-09","2016-Q3",342200,0,"2016-09"
2016-09-30,10071,"Alexandria","VA","Washington","Alexandria City",176,499300,0.00543697140555779,0.0150437080707461,0.00462776659959759,0.0395890394384646,0.00917911395311299,"2015-11","2015-Q4",499700,-0.000800480288172904,"2015-11"
2016-09-30,31184,"Dayton","OH","Dayton","Montgomery",177,52200,0.00384615384615385,0.0175438596491228,0.0398406374501992,0.00309363994304745,,"2010-08","2010-Q3",57900,-0.0984455958549223,
2016-09-30,28065,"Yuma","AZ","Yuma","Yuma",178,141600,0.0209084354722422,0.0662650602409639,0.0496664195700519,0.0336568843451934,-0.031740762104706,"2006-08","2006-Q3",195700,-0.276443536024527,"2005-03"
2016-09-30,54626,"Sunnyvale","CA","San Jose","Santa Clara",179,1396700,-0.0000715922107674685,0.0031602384543561,0.0525244913338357,0.138997558763878,0.0592567096203163,"2016-08","2016-Q3",1396800,-0.0000715922107674685,"2016-08"
2016-09-30,21114,"Visalia","CA","Visalia","Tulare",180,204600,0.00688976377952756,0.0194319880418535,0.0628571428571429,0.0816319748726757,-0.0276071935650412,"2006-04","2006-Q2",278100,-0.264293419633225,"2004-12"
2016-09-30,25514,"Las Cruces","NM","Las Cruces","Dona Ana",181,138000,-0.00216919739696312,0,0.00217864923747277,-0.0117482275410629,-0.0133804981072635,"2009-06","2009-Q2",172000,-0.197674418604651,"2005-08"
2016-09-30,4054,"Charleston","SC","Charleston","Charleston",182,271000,0.0037037037037037,0.0191801429108687,0.0783923597294071,0.057925768714796,0.00797751438657923,"2016-09","2016-Q3",271000,0,"2016-09"
2016-09-30,19865,"Pasadena","TX","Houston","Harris",183,125000,0.00969305331179321,0.0305028854080791,0.134301270417423,0.0784147970045663,0.0196461032008555,"2016-09","2016-Q3",125000,0,"2016-09"
2016-09-30,3806,"Bridgeport","CT","Stamford","Fairfield",184,160700,0.00942211055276382,0.0235668789808917,0.0441845354126056,0.00973669012320966,-0.0380258146448541,"2006-12","2006-Q4",238700,-0.326770004189359,"2003-06"
2016-09-30,38438,"Eugene","OR","Eugene","Lane",185,255300,0.00988924050632911,0.0269509251810137,0.0849978750531237,0.0470170490624962,0.0040037308998091,"2016-09","2016-Q3",255300,0,"2016-09"
2016-09-30,11337,"Escondido","CA","San Diego","San Diego",186,441400,0.00730260155180283,0.0205780346820809,0.0757981964416281,0.0968759305390243,-0.00906861194254238,"2006-05","2006-Q2",490300,-0.0997348562104834,"2004-10"
2016-09-30,19360,"Midland","TX","Midland","Midland",187,186400,-0.00160685591858597,-0.00214132762312634,-0.00533617929562433,0.0592238410488122,0.0560931245393665,"2016-02","2016-Q1",188000,-0.00851063829787234,"2015-02"
2016-09-30,6183,"Newark","DE","Philadelphia","New Castle",188,216000,0,0.00511865984178688,0.0251542477456099,0.0171439416192245,-0.00910976325620205,"2007-05","2007-Q2",240800,-0.102990033222591,"2005-08"
2016-09-30,26857,"Round Rock","TX","Austin","Williamson",189,234700,0.00299145299145299,0.0129477772982305,0.0721790772042028,0.0739278505408543,0.0310312046996088,"2016-09","2016-Q3",234700,0,"2016-09"
2016-09-30,5052,"Hampton","VA","Virginia Beach","Hampton City",190,158800,0.00252525252525253,0.00889453621346887,0.0352020860495437,0.00253810372482843,-0.0089283161886391,"2007-11","2007-Q4",180100,-0.118267629094947,"2005-12"
2016-09-30,47019,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",191,723900,0.00179905895377802,0.00611535788742182,0.0348820586132952,0.0702616931075406,0.00974409178834401,"2016-09","2016-Q3",723900,0,"2016-09"
2016-09-30,54722,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",192,750500,0.00414771206850415,0.00805910006715917,0.0509732530457919,0.0634805280259385,0.00827959985787574,"2016-09","2016-Q3",750500,0,"2016-09"
2016-09-30,4174,"Columbia","SC","Columbia","Richland",193,126100,0,0.00238473767885533,0.0177562550443906,0.00239619361754673,-0.00613217572295854,"2007-05","2007-Q2",136400,-0.0755131964809384,"2005-07"
2016-09-30,12694,"Mesquite","TX","Dallas-Fort Worth","Dallas",194,144400,0.0169014084507042,0.0563277249451353,0.14968152866242,0.0955424742151272,0.0214389981795573,"2016-09","2016-Q3",144400,0,"2016-09"
2016-09-30,24812,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange",195,600600,0.00417990302624979,0.0126454223571067,0.0488997555012225,0.0841470465847556,-0.00610056750099386,"2006-06","2006-Q2",642700,-0.0655049011980706,"2005-09"
2016-09-30,21159,"Warren","MI","Detroit","Macomb",196,109100,0.00367985280588776,0.026340545625588,0.0942828485456369,0.111534010082805,-0.0228703195454982,"2005-07","2005-Q3",144600,-0.245504840940526,"1998-08"
2016-09-30,32783,"McKinney","TX","Dallas-Fort Worth","Collin",197,285600,0.00740740740740741,0.0295602018745494,0.10654784967067,0.0991770198689714,0.0429237004265788,"2016-09","2016-Q3",285600,0,"2016-09"
2016-09-30,48443,"West Valley City","UT","Salt Lake City","Salt Lake",198,185600,0.00270124257158293,0.0125477359519913,0.0943396226415094,0.0705348458833088,0.0059556083675989,"2008-06","2008-Q2",210700,-0.119126720455624,"2006-12"
2016-09-30,13480,"Renton","WA","Seattle","King",199,395800,0.0102092904543134,0.039390756302521,0.130857142857143,0.0980062743339936,0.00813407121132048,"2016-09","2016-Q3",395800,0,"2016-09"
2016-09-30,51260,"Canton","OH","Canton","Stark",200,88700,0.00339366515837104,0.0137142857142857,0.0410798122065728,0.0239517214561069,-0.015217532399827,"2006-08","2006-Q3",103700,-0.144648023143684,"2002-02"
2016-09-30,5914,"Metairie","LA","New Orleans","Jefferson",201,227100,0.000881445570736007,0.00933333333333333,0.0656968559361802,0.0496919989602795,0.0247174186344079,"2016-09","2016-Q3",227100,0,"2016-09"
2016-09-30,47570,"Santa Maria","CA","Santa Maria-Santa Barbara","Santa Barbara",202,347100,0.00871839581517001,0.0254062038404727,0.072952086553323,0.0906691563431461,-0.023437161901446,"2005-12","2005-Q4",458600,-0.243131269079808,"2004-05"
2016-09-30,45888,"Inglewood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",203,420100,0.00791746641074856,0.025634765625,0.0714103545014027,0.0915525104096941,-0.0188581468120277,"2007-03","2007-Q1",511900,-0.179331900761868,"2005-07"
2016-09-30,33252,"Orange","CA","Los Angeles-Long Beach-Anaheim","Orange",204,634300,0.00363924050632911,0.0160179400929041,0.057342890481747,0.0850197093413854,-0.00700592263968247,"2006-07","2006-Q3",685500,-0.074690007293946,"2005-08"
2016-09-30,6155,"New Haven","CT","New Haven","New Haven",205,153000,0.00591715976331361,0.0166112956810631,0.00591715976331361,-0.0210818630024463,-0.0350515178439103,"2007-04","2007-Q2",222400,-0.31205035971223,"2004-01"
2016-09-30,44821,"Cumming","GA","Atlanta","Forsyth",206,272900,0.00441663599558336,0.0122403560830861,0.0561145510835913,0.0560186750243352,0.00641327587169749,"2016-09","2016-Q3",272900,0,"2016-09"
